duration,protocol_type,service,flag,src_bytes,dst_bytes,land,wrong_fragment,urgent,hot,num_failed_logins,logged_in,num_compromised,root_shell,su_attempted,num_root,num_file_creations,num_shells,num_access_files,num_outbound_cmds,is_host_login,is_guest_login,count,srv_count,serror_rate,srv_serror_rate,rerror_rate,srv_rerror_rate,same_srv_rate,diff_srv_rate,srv_diff_host_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate,label
428,2,55,4,5750,9857,0,1,0,0,1,0,0,0,0,4,7,8,4,4,1,1,26,31,0.5566106450554131,0.9130953152520251,0.5201505572177126,0.12207177624902021,0.17970932138024076,0.05440844335866757,0.7113135818154515,47,55,0.1098426922015896,0.8824344024258477,0.43298736852347897,0.19836795329624035,0.778348434718225,0.38303055104675365,0.6683975024181535,0.8832230579899366,0
877,2,70,4,7605,2401,0,0,0,1,9,0,5,1,1,4,1,5,3,2,1,1,64,57,0.47069094401988576,0.547921040416082,0.2644555800275592,0.9477577397839311,0.2767921390659577,0.8775834100182158,0.8809801202558826,78,7,0.06429783951513934,0.6941134757166518,0.14137942877595666,0.9601574955279262,0.7286690671291468,0.9491008935282862,0.7323315853340916,0.11332340841592758,1
976,3,55,4,5881,9909,1,1,0,0,0,0,4,0,1,0,8,2,0,9,0,0,74,82,0.6995367865113664,0.24595295990550448,0.7142705979815807,0.33775937265072686,0.9371615594922317,0.15038505247091827,0.435239853694245,65,31,0.14826496390778443,0.92958003030972,0.4924984580760218,0.43036576508157776,0.31512335800226987,0.9869756496634164,0.6480920912828195,0.510423937067136,0
427,2,55,4,1493,3832,0,1,0,0,8,0,7,0,0,1,9,2,4,6,1,0,61,5,0.1384966431412441,0.331081586786402,0.4056703966685562,0.5550018075866309,0.6199092832570944,0.40827047608749123,0.2284010097206216,71,73,0.3363026539065441,0.10753771797348499,0.2646011171889867,0.8937262219892853,0.7726219509385963,0.804742650606607,0.1752854120581866,0.29306861659799976,1
166,1,45,4,8445,2835,0,0,0,1,2,1,2,1,1,2,1,5,5,3,0,1,56,0,0.21701287539281788,0.4473840813262221,0.7135316713264027,0.8732813702993846,0.42945706237440173,0.014204661274001662,0.2991283200700231,72,70,0.4725679585661643,0.9840342663573334,0.5920955033411285,0.9787721343208565,0.9046607983523942,0.23001383202254488,0.6073719983335222,0.17333196663805428,1
384,3,70,1,4475,9872,1,0,0,1,2,1,1,1,1,4,8,0,1,4,0,0,77,19,0.782828995612686,0.39805896034251775,0.626507861545446,0.9867339296290869,0.7544297923737013,0.7415145440857257,0.38612638290411827,86,69,0.7889884228030871,0.8309384744041622,0.5058464605490829,0.8789637191312705,0.9418703787121364,0.31357828494933915,0.040621204916950315,0.3222854467303402,0
857,2,55,2,5755,6606,1,1,0,1,8,0,2,0,1,1,3,3,0,0,0,1,63,67,0.7965453123027267,0.4320111664569447,0.7214573459343582,0.07703290933613838,0.6716184736655985,0.028313144129045287,0.8009888407098368,92,18,0.22256320137827368,0.9033191017898556,0.6068479644129104,0.4152997255875629,0.1267370926688014,0.8572906874641882,0.866449599233587,0.1875755663218459,0
931,2,55,3,7779,7200,1,1,0,1,3,1,7,0,1,2,3,7,4,9,0,1,27,29,0.8108482897135161,0.441743362966871,0.8753550113532677,0.5456842076976002,0.9963576285931326,0.8464868842747307,0.4302891443511513,50,70,0.5571612758573403,0.6530272709653568,0.5398449656111808,0.08014888261959718,0.8812032123381189,0.9325707151731493,0.018243155973437064,0.913311863059788,1
250,3,70,1,8761,7274,0,0,1,0,8,1,5,0,0,0,6,6,7,6,0,1,42,36,0.2919374046419918,0.632276937418109,0.20228745424050965,0.12794821819454094,0.6450339553322779,0.6888879960534392,0.9118990472658953,70,18,0.6799630167240545,0.7723871502553405,0.2157517518315879,0.8345950914270712,0.08271448912297574,0.1812213527406601,0.6678260606010148,0.8634874332698762,1
255,1,55,1,4126,3215,1,1,0,1,2,1,4,0,0,3,1,2,2,2,1,0,48,28,0.36593253608506615,0.7671341817395727,0.8325526942802164,0.1229094281736931,0.008722256907640835,0.2803018763832713,0.7230102781650717,38,3,0.5110889642367553,0.03777886105702699,0.4977495558885785,0.09958374227816802,0.5886861258448239,0.27795068345432683,0.2270354624289489,0.6861350465752484,1
894,1,45,3,3591,7036,0,0,1,0,9,0,7,0,0,6,7,6,6,9,0,1,49,58,0.29091688491705137,0.7358259045408875,0.2967394734571368,0.683052827641179,0.3667993559789642,0.4870755257040831,0.21657928901476542,94,99,0.3550354615338316,0.4972217711856518,0.35518579559552854,0.13650242495122655,0.7002019346193028,0.6895734089962225,0.3212905342606678,0.9153144168445204,1
435,2,45,1,1882,9018,0,0,0,0,4,1,2,0,0,7,3,9,2,7,1,0,50,89,0.3428560699097435,0.44693511603746006,0.13070700392585388,0.2582308450040356,0.4413458870511544,0.9950811832711259,0.8693669958640865,43,91,0.7469146102559027,0.7561659908619366,0.6630838544206726,0.7313625018033065,0.1820648651679554,0.14318965252763216,0.05228236369117334,0.6614792416692343,0
245,1,55,1,9990,2880,0,1,1,1,8,0,1,0,0,4,4,2,5,7,1,0,73,63,0.13589734797860986,0.6829937466748339,0.3474513170990272,0.9308517262801487,0.8296486151988933,0.8369788711149242,0.6696714725121232,27,17,0.3813962368143746,0.8591239329790101,0.9379341720863679,0.07245918784595273,0.318762186571522,0.4672441651033097,0.3777137333549563,0.6872004233721878,1
879,3,70,1,1158,9968,0,1,1,0,8,0,1,1,1,0,5,8,9,2,1,0,53,73,0.2700198679738324,0.5667704167705542,0.3868612880696972,0.13748555459913991,0.6367717727648536,0.05013813149193036,0.979084544521235,48,43,0.2664013434910162,0.342915635675733,0.15490368793199982,0.9285843566728803,0.04675676381302851,0.4056454692497785,0.037641481528993936,0.859514136124506,0
467,1,70,1,6573,4631,1,0,0,0,4,0,4,1,1,3,5,2,9,5,1,0,70,69,0.9962898660509132,0.007782618715124534,0.028277894056650377,0.2710772201947912,0.626027929955529,0.07624057517913241,0.6238528123443491,81,62,0.3823050177923544,0.6241300355286777,0.2150414355026381,0.9185424648279685,0.8623286919487148,0.18798140006257325,0.9675906154261668,0.9831802345477103,0
759,3,55,4,7413,7763,0,0,1,0,7,0,2,1,0,0,3,1,9,6,0,1,8,37,0.19517633790379274,0.5208695281100778,0.4710015883935553,0.37960184577179124,0.8231729907922877,0.8655956436125349,0.7882378967666878,2,49,0.7482065766025477,0.44908689343888997,0.21380390347009737,0.3718992541180336,0.029466246981752264,0.3168465084830737,0.839682171179595,0.12112509750150147,0
508,1,45,2,3277,7825,0,0,1,1,5,0,4,1,1,1,2,3,4,9,1,0,55,52,0.0559621627155269,0.4943467676892712,0.1683137660226337,0.14719951476004756,0.6881861736427387,0.5816884113790166,0.13102942955652608,99,19,0.8633284669216792,0.6992844312056413,0.7195631341104027,0.40159580639220505,0.14165180018695855,0.036080699248724146,0.4782388704072065,0.41382195788551446,0
500,3,55,3,7590,8946,0,1,0,0,9,0,4,0,1,3,7,5,6,3,0,0,63,30,0.8536448672083742,0.4361627315841782,0.7278399345414849,0.17486276060935402,0.96530027846829,0.4156746243491538,0.6654609664448157,63,53,0.8906748174279101,0.2680050903358373,0.38405656918590836,0.39314566029770737,0.6113226593604402,0.5150222368622496,0.31893421399386457,0.9431281289502046,1
361,1,45,1,6526,1119,0,1,0,1,2,0,0,1,1,9,1,3,2,3,0,1,19,76,0.26104978044385185,0.4497935286410404,0.1575068820322465,0.8399751838610572,0.6770770986667356,0.20183287418459372,0.40112472847808633,23,42,0.9158754167849036,0.5318442243946315,0.7155095102759597,0.9570130763178619,0.3515046312490281,0.07244130365596502,0.25703926952875633,0.8632453308474027,0
937,3,55,3,3609,5255,0,0,0,0,4,1,8,0,1,0,9,4,3,0,0,0,14,25,0.7267936167000706,0.8081186531883459,0.718021130118723,0.04072533439164805,0.514060665364545,0.45171460638246874,0.20407453637401596,20,82,0.29604978749966315,0.18047792694511744,0.5751031742885238,0.21265647059721104,0.6821377335521855,0.4457244888458979,0.42348695771994793,0.9198601152063207,1
418,3,45,3,5347,5344,0,1,1,1,3,0,5,0,0,1,4,7,0,3,1,1,18,3,0.3772489946116643,0.5312908138648131,0.9518105277737988,0.333218741504398,0.2514200695772827,0.7322570056147962,0.9328699843364443,55,48,0.7766211545806002,0.013765273307349002,0.4114417285006342,0.9658202393660518,0.3883930897782978,0.25227416530443225,0.6525679740623372,0.7743080579082972,1
118,3,55,3,2975,3144,0,1,0,1,3,0,4,0,0,0,2,0,6,1,0,1,63,10,0.30741984168491243,0.913313512225203,0.7502351225778078,0.4720787923356359,0.01714922317521006,0.3729911362976962,0.38525676091733696,20,76,0.33161547162823624,0.7638715721019839,0.4451589725251972,0.9733975573414398,0.3186216794072422,0.9017852683161375,0.5714155999030078,0.7291458522353775,0
748,1,55,4,4458,7900,1,0,0,1,2,0,7,1,1,1,5,0,5,4,0,1,74,61,0.1412910032962683,0.8884707437654196,0.21467804141988733,0.8485676319585651,0.5939794916786243,0.013391835810776187,0.2573031684727365,59,78,0.5301550612643021,0.9114753109486559,0.683938213266637,0.21726630628713395,0.7947673183423394,0.028509603270007622,0.80947459271579,0.8418744668728274,1
362,1,55,4,1612,6622,0,1,0,1,7,1,6,0,0,1,0,6,7,7,0,1,46,97,0.45767759129020635,0.875185720821642,0.7173018701910913,0.9088911713487684,0.8064392530829056,0.6721679164905522,0.38181885402811366,84,70,0.6301266706669045,0.15417598511183583,0.866626012367002,0.6550843362977404,0.9247554763119693,0.738676357298467,0.4312748523889587,0.18629991196355888,0
833,2,70,3,79,564,0,0,1,1,2,1,1,0,0,4,3,8,8,7,1,0,14,39,0.745966238335843,0.765648799682851,0.6657406747727341,0.5995261429033334,0.7354407754599938,0.978125435356576,0.8359976528026591,49,80,0.041684966997714734,0.9615986795995265,0.28652677033728713,0.9155327355268784,0.32946039343581157,0.27124328357757854,0.6167424113722323,0.37071076925368607,1
106,3,55,2,2997,8300,0,1,0,0,3,0,1,1,0,7,3,1,7,7,1,0,98,46,0.6357105585782811,0.8062427029885606,0.4638929737649078,0.6838890856402341,0.5511534830759844,0.44777100982323803,0.8080583061356663,39,79,0.35164165540676495,0.8829819614850534,0.8743690895618453,0.7193668152732973,0.9998696472266394,0.17794852497684854,0.17570968334359538,0.6309744510659046,1
437,2,45,3,3586,6656,0,0,0,1,7,1,0,0,0,1,4,1,5,6,1,0,3,47,0.5492909345027231,0.42578296039411934,0.27772566715811164,0.7851757023801759,0.06281452730494808,0.04863902990957414,0.49813768590158714,15,66,0.8932447870262776,0.04596579759268771,0.9979572520645865,0.7875378439219355,0.7093614766179972,0.8649880274295486,0.7488443061760797,0.9349802810721467,0
138,2,70,1,4101,7218,0,0,1,1,1,1,5,1,1,4,2,4,1,7,1,1,5,93,0.4052042402283832,0.34984602506035467,0.43690201796198347,0.7737670792653113,0.11809803540062036,0.026004082599884626,0.4480425930343348,47,4,0.5248056591668508,0.6090340786705178,0.21167832008229737,0.654626908676969,0.2792408304745747,0.11068844922655208,0.29505147896661144,0.04558223272502926,1
825,3,55,3,5325,4672,0,1,1,1,2,0,8,0,1,6,7,3,0,1,1,0,41,48,0.08311909766972181,0.5289677116011051,0.4911643095510073,0.5868632861430162,0.201011368873929,0.05802798978656931,0.6618149738857695,57,58,0.559845232379567,0.08311190218857167,0.6827875959046159,0.8900271912943184,0.4885788598498455,0.020492229418066943,0.2516189649866162,0.9515475085695901,1
863,3,70,2,6508,166,1,1,0,0,0,0,2,1,0,0,5,4,0,4,1,1,87,69,0.8660897492642092,0.5238822971883219,0.6496860991664712,0.22034490390994033,0.4586933093848484,0.1815592945607778,0.7504249600936129,1,98,0.4439095389411504,0.36016838204040225,0.6380602756511399,0.03775837982811392,0.27109276983055197,0.9993019867290094,0.5414884941494847,0.6686959535616861,0
644,3,45,1,5628,2270,0,0,0,1,4,0,9,1,0,1,0,7,8,4,0,1,15,10,0.39663416018726905,0.22647142152978594,0.8363491754810672,0.5150735843357802,0.7876477915453474,0.7718861130052878,0.9763104551948241,24,46,0.002362103960621975,0.8728800294348605,0.13057287458916467,0.884087861157681,0.361006775940133,0.3193922046250641,0.7960422901869901,0.8527417347883708,0
946,3,55,2,8536,2815,1,0,0,0,5,1,3,1,1,6,1,9,4,6,0,0,86,48,0.9648493783234209,0.13294035813837657,0.21879379907693808,0.8386094872316322,0.958168020635329,0.20547373637497557,0.8944365185574814,84,82,0.25963256912709787,0.6111468108927108,0.28382396005152255,0.22546623164601354,0.21600667353929925,0.22357267446714324,0.16666253959472477,0.6984558463280542,0
872,2,55,2,8855,9449,1,0,1,1,0,1,5,0,1,3,5,9,0,3,1,1,3,33,0.9432312138731853,0.5932750983843081,0.9530327189878163,0.45176421819604096,0.47014330688747286,0.2500597076519333,0.10983147241496583,39,2,0.7061681793378004,0.42478021513548614,0.1621901111537255,0.4932577641934982,0.23710282874803323,0.2983050215879667,0.125030201248565,0.5194591774534544,0
197,3,45,4,2855,945,0,1,1,1,6,0,6,0,0,3,4,6,9,4,0,0,6,22,0.9126450794088801,0.4092678195627414,0.7758187342807689,0.4076483926020885,0.9758619425128842,0.8107673482833163,0.5527322000110512,99,66,0.6320511479905676,0.3266729071623913,0.7998042443287122,0.11863270347330701,0.49710657446186457,0.6671250047999763,0.8993726691640835,0.8795773898756339,1
669,3,55,3,9021,8918,1,1,0,1,8,0,7,1,1,0,1,1,4,9,1,0,53,92,0.9770435443462069,0.05394252542374989,0.10430786675244075,0.5687235851405328,0.6448727486810207,0.25227336746143203,0.8159683571204818,42,63,0.5395005370341998,0.7257352395723772,0.6587424879224147,0.21705352772625586,0.90909591097056,0.5148220321163532,0.17257306610177747,0.5867780587517504,1
393,1,45,4,9203,3676,1,1,0,0,6,1,1,1,1,6,7,7,9,6,1,0,54,94,0.9299671330262897,0.14331009214292767,0.20406994797088474,0.3972214243170572,0.8561323858754802,0.0001317574738525229,0.6460949952552696,60,81,0.022548796427940165,0.7999219987780378,0.006569608296261187,0.8085427747135765,0.14662170952977582,0.9535581613718878,0.6962133195671234,0.9508344219347132,0
203,2,45,4,3724,7211,1,0,1,0,1,0,6,0,1,3,5,0,6,9,1,1,18,96,0.15274700406205388,0.9466748032052756,0.15157136272652982,0.15756702054887384,0.06957024931444056,0.11612876941594275,0.9240059123929478,81,49,0.4085310130947484,0.8443085291946216,0.0650971301923764,0.25368742386821685,0.29142151255625937,0.16680365377711792,0.06070640217129142,0.08408988663863748,1
774,3,55,2,928,3587,1,0,0,1,5,0,9,1,1,9,3,8,4,3,1,1,23,77,0.9291521523147869,0.734431048043132,0.20284273177221168,0.015525577670712165,0.14907033077956533,0.7257028806995559,0.14329759051753976,53,70,0.9231368778267224,0.6037320076830027,0.004820819281022182,0.5644602133044548,0.7934729059763069,0.6477067090648863,0.5959142188107671,0.17089050763156344,1
288,2,45,2,456,4141,1,0,0,0,7,1,2,0,0,0,0,7,3,6,1,1,88,29,0.5340558617639904,0.8754057400260569,0.3678703924076876,0.5555451203092544,0.7557405705035156,0.11367746477771101,0.32265349242719277,26,82,0.24214123692776035,0.46870960097493686,0.36758107905952797,0.6458186076549537,0.6599023613869002,0.651685049332146,0.025991607271429462,0.779239862278118,1
400,2,55,2,1044,5670,1,0,0,0,2,0,7,1,1,9,4,6,2,8,0,0,97,46,0.02630492558649644,0.326247181336761,0.50989562469519,0.9075601973774403,0.747462498111252,0.8673315973999014,0.1852977914334054,61,46,0.9368792002948485,0.3724774745290691,0.9603811372333122,0.6606657535196776,0.6946116338717593,0.3459991562662891,0.40336555843900335,0.763842425743175,1
509,3,55,3,9586,8427,0,1,1,0,2,1,6,0,1,6,7,8,6,7,0,1,63,60,0.11810328237959611,0.7713284527043052,0.34847742488509137,0.05027037672791901,0.3100512388384735,0.28052753076349835,0.5008372865398658,27,6,0.3410041479416952,0.07277906097586406,0.22079420099658253,0.0542735492123253,0.8961159932840457,0.23342878437002523,0.7775230815465249,0.4767179354244374,0
954,3,70,1,1556,3403,1,1,0,1,1,0,1,1,0,1,1,0,8,8,0,0,49,7,0.010178362128634655,0.842170271202149,0.9705282939387448,0.15695806345419483,0.20458950584512303,0.03858139265783922,0.8542785772244813,28,82,0.8691004335366151,0.6865774072689609,0.1146954958988744,0.13358400663769254,0.21573013354525128,0.12398267225150827,0.1387012045339009,0.1709768162847276,0
629,1,70,1,8718,3665,0,1,1,1,4,0,7,1,1,5,5,1,0,1,0,0,32,56,0.2497671873256151,0.30856101573545514,0.3499827022203774,0.20697892238682958,0.4223515824262053,0.25051199356550324,0.21680745652935118,97,9,0.43448462531163423,0.1879531710362614,0.7529052670448945,0.7058580125975247,0.31580616270844475,0.49212948114485877,0.3833144161632832,0.9798204488501905,0
109,1,70,1,9131,3981,0,0,0,0,8,1,8,1,1,7,9,3,5,7,0,0,4,41,0.8640351565269437,0.9732681958778913,0.6898607757008798,0.9913091657331246,0.12610925936786577,0.41075449278621645,0.7551148143478007,61,87,0.4959013303442963,0.40370320968213824,0.8363999213543558,0.40956240476186123,0.6586801549899549,0.010156573286873027,0.6621629467921248,0.8947604253215484,0
581,1,70,4,6461,5215,0,1,1,1,1,0,1,1,0,9,8,8,8,8,1,1,44,18,0.14528250838249046,0.7929890562121471,0.6708718173659164,0.9090221192554633,0.6069191296500994,0.04108576876420644,0.5710157572746827,4,87,0.5084929484284769,0.7912683350131823,0.2403393776565229,0.08431564529288971,0.961517860860648,0.19274494516791685,0.6081707307475748,0.6456044083062784,1
121,2,70,2,4450,1042,0,0,1,0,3,1,0,0,1,4,4,1,4,7,0,0,1,66,0.5686251430884397,0.7368596287182799,0.5783065880561578,0.722774999167385,0.021435906233120083,0.4795352669433286,0.8398977898908683,46,71,0.8721774582795634,0.3506358473585329,0.4929932394260791,0.7511555219355582,0.14223338453845713,0.78820645293657,0.34917653975708896,0.2971411318539203,0
320,1,45,2,125,9509,0,0,1,1,4,0,8,1,1,1,9,9,2,6,1,1,12,15,0.45903900744975223,0.16964188984845663,0.005669774970619934,0.6514119073470316,0.667889450143686,0.029980991619087738,0.5066490000573073,57,91,0.890094383299286,0.2262523298558986,0.3153592480618206,0.8394709044108651,0.9203393389727602,0.9313892187851135,0.29570290032856117,0.35931801243859607,1
592,3,70,2,2842,8829,1,1,0,0,1,1,2,1,0,1,2,1,3,7,1,0,50,5,0.9806083401348376,0.21378071525322961,0.6530062695583093,0.15609883184104556,0.3141934956686341,0.9212386801021686,0.5059433763330915,25,40,0.5582335444005226,0.8413684215842822,0.33912688079046505,0.6020345219025586,0.12291131466782912,0.9460094208122405,0.7695906896016061,0.8985796971677616,1
937,3,70,2,7264,2746,0,1,0,0,9,0,8,0,1,8,9,1,6,2,1,0,39,3,0.5704387902366953,0.36621806006269997,0.6337820892814938,0.6613662970295345,0.9284878843533163,0.14777416207705218,0.2345552892056697,81,58,0.2782984218417207,0.7973915474807082,0.8773746358523207,0.5629400954186107,0.26490395621510077,0.9991751639078721,0.2825639263809814,0.7461406076446252,1
698,1,55,2,669,3168,1,1,0,0,5,0,9,0,0,4,9,9,0,0,1,1,99,10,0.701464949992782,0.4126261024553691,0.4953755360753138,0.14731112844921235,0.39304742632250134,0.5586940469874193,0.30790689887567135,28,43,0.7354887842963462,0.6741386267467703,0.6630726701490265,0.20929106937391606,0.4932901976318973,0.8904462316887051,0.08118272930828418,0.4698587059473498,1
714,3,55,1,7039,9645,1,1,0,0,4,0,9,1,1,6,1,6,9,4,1,0,17,15,0.8459568915436995,0.5354366741342154,0.3169914413625169,0.31336558610954,0.7300132522157683,0.733043435070593,0.632843091294774,92,45,0.245821868998788,0.55302324597433,0.7771433732103595,0.9054110976386197,0.4829956711215041,0.23692873585633767,0.6293119613040634,0.8087608326245396,0
920,1,55,4,5297,7876,1,1,0,0,0,1,2,0,1,1,0,9,4,3,1,1,21,14,0.09915504886321957,0.9188958597175075,0.9745917990383286,0.24033118268415998,0.07977645523233523,0.9123982617073422,0.6893162466349366,48,28,0.6742112861693114,0.8181662390479051,0.2782737679538585,0.7734446056696515,0.7413396374692506,0.44792651932543737,0.9788420358216003,0.0433999248207011,1
966,3,45,2,8623,2299,1,0,1,0,6,1,1,1,1,9,9,1,7,6,0,0,72,9,0.33325198594463334,0.056749494913249765,0.6876162723003639,0.6648837980673532,0.4311140900009315,0.97169610124259,0.882087945072548,70,58,0.547203772445428,0.39795212479048336,0.8863486372713253,0.9250126362659751,0.2576700121277704,0.3048499869050523,0.8196349722820955,0.6014549267395808,1
327,3,45,2,2558,7192,1,1,1,0,4,0,3,0,0,3,1,3,1,1,1,0,6,50,0.5052263562214468,0.9625959662772589,0.16031190074522117,0.5108506899632089,0.01975960028192103,0.7626129880898289,0.23620211315327466,94,81,0.1732805855988664,0.5093171710276169,0.19178351777227198,0.5049298585920526,0.7658366007687387,0.872900778366257,0.3455662513643192,0.3433236357494851,0
118,2,70,3,2155,3222,1,1,0,1,7,1,7,1,0,9,1,5,8,4,1,1,57,16,0.8077817926260731,0.5437350798192231,0.4633544507009436,0.060246313060718815,0.7002718756618712,0.17480923529642545,0.9639855268678746,79,4,0.5143574988036224,0.23938342300543336,0.2722932848284032,0.6401016695049054,0.14677431284424447,0.7146697042297275,0.8437680884751448,0.7329038623297278,1
450,3,55,2,3183,235,1,1,0,1,0,1,9,1,1,3,0,6,3,7,0,0,84,15,0.6166984091106507,0.30403073472647,0.0007177200834406205,0.2202166854079255,0.8869796366361488,0.08411033879271357,0.8658011635092275,34,85,0.05120818361991064,0.2887937233306954,0.519257735507338,0.16989313594492794,0.0640127890887755,0.5606258305070578,0.7056020277474194,0.2984535577876444,1
98,2,55,2,3306,2522,1,0,0,1,1,0,2,0,1,0,9,1,2,6,1,0,1,3,0.8170406587042912,0.28748073567813115,0.2386873329893041,0.5631991500788481,0.5993661335180256,0.41737350205400414,0.5056949741261824,25,24,0.32112610329342783,0.7576296070678722,0.2991339784798869,0.13044473499859022,0.6792535878142824,0.5739382738609282,0.6238855265974342,0.4997259778158756,1
388,2,45,1,2920,675,0,1,1,1,8,1,1,1,0,3,8,3,6,3,1,1,62,96,0.5685092875756869,0.9900842443947211,0.5790565483985313,0.13156505431053167,0.15456247558382374,0.09925649480273457,0.13407995548463358,54,84,0.608223882192022,0.9601823595627175,0.9489858693037021,0.40673147403262044,0.05366215468778501,0.41159769889417763,0.8826558835048176,0.09036192049713077,0

